chr1	6188476	6203946	RNF207|0.087|78.3%	0.087	.	6188477	6203946	50,205,0
chr1	6203839	6218631	ICMT|0.547|13.4%	0.547	.	6203840	6218631	200,55,0
chr1	6226848	6228225	HES3|0.332|26.5%	0.332	.	6226849	6228225	175,80,0
chr1	6229992	6243622	GPR153|0.158|52.1%	0.158	.	6229993	6243622	100,155,0
chr1	6246919	6376413	ACOT7|0.064|88.7%	0.064	.	6246920	6376413	25,230,0
chr1	6395064	6407317	HES2|0.409|20.5%	0.409	.	6395065	6407317	175,80,0
chr1	6407434	6443591	ESPN|0.084|80.2%	0.084	.	6407435	6443591	25,230,0
chr1	6443797	6448855	TNFRSF25|0.065|88.1%	0.065	.	6443798	6448855	25,230,0
chr1	6448738	6502708	PLEKHG5|0.094|75.4%	0.094	.	6448739	6502708	50,205,0
chr1	6507808	6537168	NOL9|0.096|74.6%	0.096	.	6507809	6537168	50,205,0
chr1	6538020	6562403	TAS1R1|0.090|77.0%	0.090	.	6538021	6562403	50,205,0
chr1	6562642	6571926	ZBTB48|0.113|67.4%	0.113	.	6562643	6571926	75,180,0
chr1	6573370	6585648	KLHL21|0.239|36.9%	0.239	.	6573371	6585648	150,105,0
chr1	6596331	6606643	PHF13|0.136|58.7%	0.136	.	6596332	6606643	100,155,0
chr1	6607512	6618219	THAP3|0.080|82.0%	0.080	.	6607513	6618219	25,230,0
chr1	6616817	6684460	DNAJC11|0.143|56.5%	0.143	.	6616818	6684460	100,155,0
chr1	6767970	7752350	CAMTA1|0.196|43.9%	0.196	.	6767971	7752350	125,130,0
chr1	7753915	7770120	VAMP3|0.078|82.9%	0.078	.	7753916	7770120	25,230,0
chr1	7766966	7827824	PER3|0.173|48.6%	0.173	.	7766967	7827824	125,130,0
chr1	7825729	7836159	UTS2|0.030|98.1%	0.030	.	7825730	7836159	0,255,0
chr1	7902494	7923474	TNFRSF9|0.040|96.4%	0.040	.	7902495	7923474	0,255,0
chr1	7944347	7967928	PARK7|0.196|43.8%	0.196	.	7944348	7967928	125,130,0
chr1	7994381	8008943	ERRFI1|0.278|31.8%	0.278	.	7994382	8008943	150,105,0
chr1	8300755	8326814	SLC45A1|0.269|33.1%	0.269	.	8300756	8326814	150,105,0
chr1	8335052	8800286	RERE|0.863|4.3%	0.863	.	8335053	8800286	255,0,0
chr1	8843649	8861367	ENO1|0.363|24.1%	0.363	.	8843650	8861367	175,80,0
chr1	8928508	8957733	CA6|0.115|66.7%	0.115	.	8928509	8957733	75,180,0
chr1	8985945	9008991	SLC2A7|0.075|84.1%	0.075	.	8985946	9008991	25,230,0
chr1	9019593	9052257	SLC2A5|0.129|61.2%	0.129	.	9019594	9052257	75,180,0
chr1	9086667	9111837	GPR157|0.085|79.8%	0.085	.	9086668	9111837	50,205,0
chr1	9217449	9253983	H6PD|0.126|62.4%	0.126	.	9217450	9253983	75,180,0
chr1	9275570	9352175	SPSB1|0.485|16.3%	0.485	.	9275571	9352175	200,55,0
chr1	9522114	9565415	SLC25A33|0.097|73.9%	0.097	.	9522115	9565415	50,205,0
chr1	9571563	9595728	TMEM201|0.267|33.3%	0.267	.	9571564	9595728	150,105,0
chr1	9634376	9711759	PIK3CD|0.607|11.3%	0.607	.	9634377	9711759	200,55,0
chr1	9711666	9807137	CLSTN1|0.638|10.3%	0.638	.	9711667	9807137	200,55,0
chr1	9830920	9892908	CTNNBIP1|0.184|46.2%	0.184	.	9830921	9892908	125,130,0
chr1	9911583	9926052	LZIC|0.176|47.7%	0.176	.	9911584	9926052	125,130,0
chr1	9926072	9968143	NMNAT1|0.128|61.7%	0.128	.	9926073	9968143	75,180,0
chr1	9979848	9998665	RBP7|0.026|98.7%	0.026	.	9979849	9998665	0,255,0
chr1	10015602	10163876	UBE4B|0.314|28.1%	0.314	.	10015603	10163876	175,80,0
chr1	10193417	10364248	KIF1B|0.175|48.1%	0.175	.	10193418	10364248	125,130,0
chr1	10381667	10402788	PGD|0.234|37.6%	0.234	.	10381668	10402788	150,105,0
chr1	10443191	10455200	DFFA|0.245|36.2%	0.245	.	10443192	10455200	150,105,0
chr1	10457589	10613400	PEX14|0.192|44.4%	0.192	.	10457590	10613400	125,130,0
chr1	10619266	10779294	CASZ1|0.645|10.0%	0.645	.	10619267	10779294	255,0,0
chr1	10929119	10946877	C1orf127|0.140|57.4%	0.140	.	10929120	10946877	100,155,0
chr1	10995265	11008133	TARDBP|0.176|47.8%	0.176	.	10995266	11008133	125,130,0
chr1	11008648	11029883	MASP2|0.106|70.4%	0.106	.	11008649	11029883	50,205,0
chr1	11037235	11042678	SRM|0.157|52.3%	0.157	.	11037236	11042678	100,155,0
chr1	11049267	11082525	EXOSC10|0.351|24.9%	0.351	.	11049268	11082525	175,80,0
chr1	11089178	11245176	FRAP1|0.981|1.1%	0.981	.	11089179	11245176	255,0,0
chr1	11171984	11178624	ANGPTL7|0.715|8.0%	0.715	.	11171985	11178624	255,0,0
chr1	11255865	11277699	UBIAD1|0.118|65.5%	0.118	.	11255866	11277699	75,180,0
chr1	11461881	11520226	PTCHD2|0.129|61.4%	0.129	.	11461882	11520226	75,180,0
chr1	11631032	11637326	FBXO2|0.141|57.2%	0.141	.	11631033	11637326	100,155,0
chr1	11637018	11645971	FBXO44|0.136|58.7%	0.136	.	11637019	11645971	100,155,0
chr1	11646767	11656994	FBXO6|0.115|66.5%	0.115	.	11646768	11656994	75,180,0
chr1	11657124	11674294	MAD2L2|0.840|4.8%	0.840	.	11657125	11674294	255,0,0
chr1	11674365	11703237	C1orf187|0.125|62.6%	0.125	.	11674366	11703237	75,180,0
chr1	11718728	11733412	AGTRAP|0.099|73.4%	0.099	.	11718729	11733412	50,205,0
chr1	11749385	11760935	C1orf167|0.070|86.5%	0.070	.	11749386	11760935	25,230,0
chr1	11768366	11788702	MTHFR|0.116|66.2%	0.116	.	11768367	11788702	75,180,0
chr1	11782802	11909072	KIAA2013|0.158|52.1%	0.158	.	11782803	11909072	100,155,0
chr1	11788793	11825788	CLCN6|0.381|22.6%	0.381	.	11788794	11825788	175,80,0
chr1	11828355	11830989	NPPA|0.067|87.3%	0.067	.	11828356	11830989	25,230,0
chr1	11840108	11841579	NPPB|0.054|92.5%	0.054	.	11840109	11841579	0,255,0
chr1	11917332	11958182	PLOD1|0.227|38.7%	0.227	.	11917333	11958182	150,105,0
chr1	11962955	11996154	MFN2|0.078|82.9%	0.078	.	11962956	11996154	25,230,0
chr1	12046020	12126851	TNFRSF8|0.260|34.2%	0.260	.	12046021	12126851	150,105,0
chr1	12149646	12191863	TNFRSF1B|0.592|11.9%	0.592	.	12149647	12191863	200,55,0
chr1	12212699	12494686	VPS13D|0.231|38.1%	0.231	.	12212700	12494686	150,105,0
chr1	12550525	12600381	DHRS3|0.199|43.3%	0.199	.	12550526	12600381	125,130,0
chr1	12627152	12649684	AADACL4|0.051|93.4%	0.051	.	12627153	12649684	0,255,0
chr1	12698704	12711313	AADACL3|0.068|87.1%	0.068	.	12698705	12711313	25,230,0
chr1	12728749	12743688	C1orf158|0.095|74.8%	0.095	.	12728750	12743688	50,205,0
chr1	12757583	12760636	PRAMEF12|0.053|92.9%	0.053	.	12757584	12760636	0,255,0
chr1	12774132	12844828	PRAMEF1|0.089|77.4%	0.089	.	12774133	12844828	50,205,0
chr1	12829847	12831165	HNRNPCL1|0.210|41.4%	0.210	.	12829848	12831165	125,130,0
chr1	12839527	12844351	PRAMEF2|0.067|87.2%	0.067	.	12839528	12844351	25,230,0
chr1	12861622	12927847	PRAMEF4|0.126|62.3%	0.126	.	12861623	12927847	75,180,0
chr1	12875313	12880681	PRAMEF10|0.036|97.2%	0.036	.	12875314	12880681	0,255,0
chr1	12899036	12903156	PRAMEF7|0.067|87.4%	0.067	.	12899037	12903156	25,230,0
chr1	12920767	12930007	PRAMEF6|0.094|75.4%	0.094	.	12920768	12930007	50,205,0
chr1	13232405	13241644	PRAMEF5|0.096|74.4%	0.096	.	13232406	13241644	50,205,0
chr1	13540855	13546098	PRAMEF14|0.068|86.9%	0.068	.	13540856	13546098	25,230,0
chr1	13567475	13570992	PRAMEF19|0.055|92.0%	0.055	.	13567476	13570992	0,255,0
chr1	13588686	13591651	PRAMEF17|0.026|98.8%	0.026	.	13588687	13591651	0,255,0
chr1	13609493	13620390	PRAMEF20|0.063|89.3%	0.063	.	13609494	13620390	25,230,0
chr1	13674056	13712829	LRRC38|0.083|80.4%	0.083	.	13674057	13712829	25,230,0
chr1	13782838	13817039	PDPN|0.450|18.1%	0.450	.	13782839	13817039	200,55,0
chr1	13899321	14024162	PRDM2|0.257|34.5%	0.257	.	13899322	14024162	150,105,0
chr1	15315034	15351547	C1orf126|0.050|93.9%	0.050	.	15315035	15351547	0,255,0
chr1	15351648	15419561	TMEM51|0.142|56.7%	0.142	.	15351649	15419561	100,155,0
chr1	15367559	15370400	C1orf195|0.059|90.8%	0.059	.	15367560	15370400	0,255,0
chr1	15435807	15597210	FHAD1|0.132|60.3%	0.132	.	15435808	15597210	75,180,0
chr1	15609019	15629413	EFHD2|0.205|42.3%	0.205	.	15609020	15629413	125,130,0
chr1	15637521	15652128	CTRC|0.272|32.6%	0.272	.	15637522	15652128	150,105,0
chr1	15687321	15723527	CASP9|0.175|48.1%	0.175	.	15687322	15723527	125,130,0
chr1	15725894	15775174	DNAJC16|0.101|72.5%	0.101	.	15725895	15775174	50,205,0
chr1	15771738	15784192	AGMAT|0.086|79.1%	0.086	.	15771739	15784192	50,205,0
chr1	15816624	15859335	DDI2|0.158|52.1%	0.158	.	15816625	15859335	100,155,0
chr1	15858950	15860804	RSC1A1|0.354|24.6%	0.354	.	15858951	15860804	175,80,0
chr1	15883413	15933849	PLEKHM2|0.186|45.8%	0.186	.	15883414	15933849	125,130,0
chr1	15935395	15940471	SLC25A34|0.174|48.3%	0.174	.	15935396	15940471	125,130,0
chr1	15941503	15947064	TMEM82|0.176|47.8%	0.176	.	15941504	15947064	125,130,0
chr1	15955740	15985676	FBLIM1|0.270|33.0%	0.270	.	15955741	15985676	150,105,0
chr1	16046945	16139537	SPEN|0.897|3.4%	0.897	.	16046946	16139537	255,0,0
chr1	16140952	16175191	ZBTB17|0.896|3.4%	0.896	.	16140953	16175191	255,0,0
chr1	16203317	16207889	C1orf64|0.121|64.3%	0.121	.	16203318	16207889	75,180,0
chr1	16213113	16218551	HSPB7|0.130|60.8%	0.130	.	16213114	16218551	75,180,0
chr1	16220952	16233132	CLCNKA|0.102|71.8%	0.102	.	16220953	16233132	50,205,0
chr1	16242833	16256390	CLCNKB|0.119|65.1%	0.119	.	16242834	16256390	75,180,0
chr1	16256851	16272714	FAM131C|0.115|66.4%	0.115	.	16256852	16272714	75,180,0
chr1	16323419	16355151	EPHA2|0.515|14.9%	0.515	.	16323420	16355151	200,55,0
chr1	16397185	16411691	ARHGEF19|0.083|80.4%	0.083	.	16397186	16411691	25,230,0
chr1	16427756	16428681	C1orf134|0.062|89.5%	0.062	.	16427757	16428681	25,230,0
chr1	16430781	16436178	C1orf89|0.072|85.5%	0.072	.	16430782	16436178	25,230,0
chr1	16449146	16551535	FBXO42|0.106|70.4%	0.106	.	16449147	16551535	50,205,0
chr1	16566306	16597224	C1orf144|0.667|9.3%	0.667	.	16566307	16597224	255,0,0
chr1	16594762	16636506	SPATA21|0.539|13.8%	0.539	.	16594763	16636506	200,55,0
chr1	16639805	16659159	NECAP2|0.161|51.5%	0.161	.	16639806	16659159	100,155,0
chr1	17173583	17179760	MFAP2|0.890|3.6%	0.890	.	17173584	17179760	255,0,0
chr1	17185039	17211010	ATP13A2|0.144|56.2%	0.144	.	17185040	17211010	100,155,0
chr1	17217816	17253252	SDHB|0.389|22.0%	0.389	.	17217817	17253252	175,80,0
chr1	17265842	17318535	PADI2|0.102|72.1%	0.102	.	17265843	17318535	50,205,0
chr1	17404207	17445088	PADI1|0.159|51.9%	0.159	.	17404208	17445088	100,155,0
chr1	17448179	17483315	PADI3|0.435|18.9%	0.435	.	17448180	17483315	200,55,0
chr1	17507276	17563082	PADI4|0.072|85.4%	0.072	.	17507277	17563082	25,230,0
chr1	17571327	17600782	PADI6|0.058|91.2%	0.058	.	17571328	17600782	0,255,0
chr1	17605865	17638807	RCC2|0.399|21.2%	0.399	.	17605866	17638807	175,80,0
chr1	17738916	17896956	ARHGEF10L|0.128|61.5%	0.128	.	17738917	17896956	75,180,0
chr1	17954394	18026145	ACTL8|0.107|69.7%	0.107	.	17954395	18026145	75,180,0
chr1	18306826	18577563	IGSF21|0.210|41.3%	0.210	.	18306827	18577563	125,130,0
chr1	18680010	18685207	KLHDC7A|0.239|36.9%	0.239	.	18680011	18685207	150,105,0
chr1	18830086	18944010	PAX7|0.910|3.1%	0.910	.	18830087	18944010	255,0,0
chr1	19038679	19058742	TAS1R2|0.114|66.9%	0.114	.	19038680	19058742	75,180,0
chr1	19070512	19101659	ALDH4A1|0.671|9.2%	0.671	.	19070513	19101659	255,0,0
chr1	19273586	19409333	UBR4|0.224|39.1%	0.224	.	19273587	19409333	150,105,0
chr1	19417171	19450633	KIAA0090|0.405|20.9%	0.405	.	19417172	19450633	175,80,0
chr1	19450661	19459209	MRTO4|0.249|35.6%	0.249	.	19450662	19459209	150,105,0
chr1	19481643	19487867	AKR7A3|0.150|54.0%	0.150	.	19481644	19487867	100,155,0
chr1	19503045	19511227	AKR7A2|0.121|64.4%	0.121	.	19503046	19511227	75,180,0
chr1	19511326	19528380	PQLC2|0.105|70.7%	0.105	.	19511327	19528380	50,205,0
chr1	19537856	19684594	CAPZB|0.200|43.0%	0.200	.	19537857	19684594	125,130,0
chr1	19796053	19839759	C1orf151|0.415|20.2%	0.415	.	19796054	19839759	175,80,0
chr1	19842312	19857532	NBL1|0.308|28.6%	0.308	.	19842313	19857532	175,80,0
chr1	19864366	19878642	HTR6|0.175|48.1%	0.175	.	19864367	19878642	125,130,0
chr1	19881319	19998997	TMCO4|0.161|51.2%	0.161	.	19881320	19998997	100,155,0
chr1	20013108	20014358	RNF186|0.071|85.7%	0.071	.	20013109	20014358	25,230,0
chr1	20081474	20112016	OTUD3|0.115|66.4%	0.115	.	20081475	20112016	75,180,0
chr1	20119386	20122697	PLA2G2E|0.140|57.4%	0.140	.	20119387	20122697	100,155,0
chr1	20174515	20179496	PLA2G2A|0.226|38.7%	0.226	.	20174516	20179496	150,105,0
chr1	20227258	20290978	PLA2G5|0.095|75.0%	0.095	.	20227259	20290978	50,205,0
chr1	20311064	20318595	PLA2G2D|0.052|93.3%	0.052	.	20311065	20318595	0,255,0
chr1	20338405	20349466	PLA2G2F|0.098|73.5%	0.098	.	20338406	20349466	50,205,0
chr1	20363070	20374274	PLA2G2C|0.060|90.1%	0.060	.	20363071	20374274	0,255,0
chr1	20681471	20685315	CAMK2N1|0.264|33.7%	0.264	.	20681472	20685315	150,105,0
chr1	20698529	20707241	MUL1|0.129|61.1%	0.129	.	20698530	20707241	75,180,0
chr1	20751518	20754087	FAM43B|0.396|21.5%	0.396	.	20751519	20754087	175,80,0
chr1	20788030	20817985	CDA|0.148|54.8%	0.148	.	20788031	20817985	100,155,0
chr1	20832534	20850590	PINK1|0.118|65.4%	0.118	.	20832535	20850590	75,180,0
chr1	20850846	20860624	DDOST|0.185|46.0%	0.185	.	20850847	20860624	125,130,0
chr1	20863093	20917097	KIF17|0.084|80.2%	0.084	.	20863094	20917097	25,230,0
chr1	20918811	20931720	SH2D5|0.192|44.6%	0.192	.	20918812	20931720	125,130,0
chr1	20941757	20985768	HP1BP3|0.431|19.1%	0.431	.	20941758	20985768	200,55,0
chr1	21005558	21375927	EIF4G3|0.640|10.2%	0.640	.	21005559	21375927	200,55,0
chr1	21417663	21544584	ECE1|0.292|30.2%	0.292	.	21417664	21544584	150,105,0
chr1	21639216	21684085	NBPF3|0.059|90.7%	0.059	.	21639217	21684085	0,255,0
chr1	21708444	21777492	ALPL|0.355|24.6%	0.355	.	21708445	21777492	175,80,0
chr1	21795301	21868390	RAP1GAP|0.321|27.4%	0.321	.	21795302	21868390	175,80,0
chr1	21877377	21982275	USP48|0.086|79.2%	0.086	.	21877378	21982275	50,205,0
chr1	22011344	22024301	LDLRAD2|0.254|35.0%	0.254	.	22011345	22024301	150,105,0
chr1	22021324	22136297	HSPG2|0.838|4.9%	0.838	.	22021325	22136297	255,0,0
chr1	22175998	22188432	ELA3B|0.234|37.7%	0.234	.	22175999	22188432	150,105,0
chr1	22200735	22224238	ELA3A|0.628|10.6%	0.628	.	22200736	22224238	200,55,0
chr1	22316384	22342106	WNT4|0.962|1.8%	0.962	.	22316385	22342106	255,0,0
chr1	22650930	22730237	ZBTB40|0.272|32.7%	0.272	.	22650931	22730237	150,105,0
chr1	22762590	22802674	EPHA8|0.290|30.4%	0.290	.	22762591	22802674	150,105,0
chr1	22835704	22838762	C1QA|0.164|50.6%	0.164	.	22835705	22838762	100,155,0
chr1	22842712	22847190	C1QC|0.150|54.3%	0.150	.	22842713	22847190	100,155,0
chr1	22852268	22860616	C1QB|0.147|55.1%	0.147	.	22852269	22860616	100,155,0
chr1	22909917	23114410	EPHB2|0.198|43.3%	0.198	.	22909918	23114410	125,130,0
chr1	23218532	23282771	AOF2|0.376|23.0%	0.376	.	23218533	23282771	175,80,0
chr1	23283109	23367897	LUZP1|0.111|68.0%	0.111	.	23283110	23367897	75,180,0
chr1	23389579	23393809	HTR1D|0.417|20.1%	0.417	.	23389580	23393809	175,80,0
chr1	23508862	23543440	HNRNPR|0.991|0.8%	0.991	.	23508863	23543440	255,0,0
chr1	23558527	23568944	ZNF436|0.434|19.0%	0.434	.	23558528	23568944	200,55,0
chr1	23568050	23576771	C1orf213|0.109|69.1%	0.109	.	23568051	23576771	75,180,0
chr1	23579509	23623848	TCEA3|0.489|16.1%	0.489	.	23579510	23623848	200,55,0
chr1	23705508	23730300	E2F2|0.351|24.9%	0.351	.	23705509	23730300	175,80,0
chr1	23757011	23758570	ID3|0.910|3.1%	0.910	.	23757012	23758570	255,0,0
chr1	23826410	23839643	MDS2|0.063|89.2%	0.063	.	23826411	23839643	25,230,0
chr1	23890880	23895502	RPL11|0.940|2.4%	0.940	.	23890881	23895502	255,0,0
chr1	23942548	23958974	TCEB3|0.102|72.0%	0.102	.	23942549	23958974	50,205,0
chr1	23977469	23987309	C1orf128|0.193|44.4%	0.193	.	23977470	23987309	125,130,0
chr1	23990232	23994614	LYPLA2|0.174|48.2%	0.174	.	23990233	23994614	125,130,0
chr1	23994675	23999881	GALE|0.387|22.1%	0.387	.	23994676	23999881	175,80,0
chr1	24000954	24025264	HMGCL|0.073|85.0%	0.073	.	24000955	24025264	25,230,0
chr1	24044160	24067408	FUCA1|0.076|83.7%	0.076	.	24044161	24067408	25,230,0
chr1	24073046	24112404	CNR2|0.111|68.1%	0.111	.	24073047	24112404	75,180,0
chr1	24158904	24162515	PNRC2|0.526|14.4%	0.526	.	24158905	24162515	200,55,0
chr1	24163880	24179408	FUSIP1|0.790|6.0%	0.790	.	24163881	24179408	255,0,0
chr1	24255111	24311252	MYOM3|0.120|64.7%	0.120	.	24255112	24311252	75,180,0
chr1	24318847	24342198	IL22RA1|0.072|85.6%	0.072	.	24318848	24342198	25,230,0
chr1	24353233	24387036	IL28RA|0.120|64.7%	0.120	.	24353234	24387036	75,180,0
chr1	24513250	24563559	GRHL3|0.153|53.3%	0.153	.	24513251	24563559	100,155,0
chr1	24556075	24614174	C1orf201|0.067|87.5%	0.067	.	24556076	24614174	25,230,0
chr1	24614870	24672053	NPAL3|0.218|40.0%	0.218	.	24614871	24672053	150,105,0
chr1	24701973	24736091	RCAN3|0.118|65.3%	0.118	.	24701974	24736091	75,180,0
chr1	24755188	24808403	C1orf130|0.191|44.8%	0.191	.	24755189	24808403	125,130,0
chr1	24842180	24872358	SRRM1|0.435|18.9%	0.435	.	24842181	24872358	200,55,0
chr1	24944434	25043345	CLIC4|0.399|21.2%	0.399	.	24944435	25043345	175,80,0
chr1	25098588	25164088	RUNX3|0.448|18.2%	0.448	.	25098589	25164088	200,55,0
chr1	25421353	25431600	SYF2|0.187|45.5%	0.187	.	25421354	25431600	125,130,0
chr1	25441327	25446572	C1orf63|0.065|88.4%	0.065	.	25441328	25446572	25,230,0
chr1	25471567	25529523	RHD|0.315|28.0%	0.315	.	25471568	25529523	175,80,0
chr1	25537397	25561437	TMEM50A|0.278|31.8%	0.278	.	25537398	25561437	150,105,0
chr1	25561327	25629270	RHCE|0.151|53.7%	0.151	.	25561328	25629270	100,155,0
chr1	25630005	25698515	TMEM57|0.704|8.3%	0.704	.	25630006	25698515	255,0,0
chr1	25742662	25767964	LDLRAP1|0.175|48.1%	0.175	.	25742663	25767964	125,130,0
chr1	25816545	25983845	MAN1C1|0.132|60.4%	0.132	.	25816546	25983845	75,180,0
chr1	25999253	26017300	SEPN1|0.124|63.3%	0.124	.	25999254	26017300	75,180,0
chr1	26019027	26032016	FAM54B|0.087|78.7%	0.087	.	26019028	26032016	50,205,0
chr1	26033083	26058435	C1orf135|0.204|42.5%	0.204	.	26033084	26058435	125,130,0
chr1	26060288	26070331	PAQR7|0.127|62.0%	0.127	.	26060289	26070331	75,180,0
chr1	26099195	26105955	STMN1|0.600|11.5%	0.600	.	26099196	26105955	200,55,0
chr1	26158844	26197235	PAFAH2|0.108|69.3%	0.108	.	26158845	26197235	75,180,0
chr1	26220857	26235537	EXTL1|0.163|50.8%	0.163	.	26220858	26235537	100,155,0
chr1	26237100	26245191	SLC30A2|0.087|78.5%	0.087	.	26237101	26245191	50,205,0
chr1	26250384	26266708	TRIM63|0.110|68.5%	0.110	.	26250385	26266708	75,180,0
chr1	26310912	26324608	PDIK1L|0.638|10.3%	0.638	.	26310913	26324608	200,55,0
